NameOfProblem	Percentage	PercentageII
RA	0.142857142857143	14.2857142857143
TS	0.857142857142857	85.7142857142857
TRA	0.142857142857143	14.2857142857143
RP	1	100
TM	1	100
TP1	0.714285714285714	71.4285714285714
TP2_1	0.857142857142857	85.7142857142857
TP2_2	0.714285714285714	71.4285714285714
TP2_3	0.857142857142857	85.7142857142857
RM	0.857142857142857	85.7142857142857
ITO	0.714285714285714	71.4285714285714
UT1	0	0
UT2	1	100
UT3	0	0
UT4	1	100
