Algo	QI	id	Counter	Percentage	PercentageII
CellDE	HV	1	27	0.275510204081633	27.5510204081633
CellDE	IGD	2	14	0.142857142857143	14.2857142857143
CellDE	EP	3	40	0.408163265306122	40.8163265306122
CellDE	GD	4	18	0.183673469387755	18.3673469387755
CellDE	GS	5	46	0.469387755102041	46.9387755102041
CellDE	ED	6	35	0.357142857142857	35.7142857142857
CellDE	PFS	7	13	0.13265306122449	13.265306122449
CellDE	C	8	5	0.0510204081632653	5.10204081632653
